Var_ID,Variant,Ref_Modal,Variant_Slug,Var_Location,Price,Modal_ID,Ref_Brand,Engine,Cylinders,Drive_Type,Fuel_Tank,Fuel_Economy,Fuel_Type,Horsepower,Torque,Transmission,Seating_Capacity,Acceleration,Battery_Size,Battery_Range,Motor,Top_Speed,Featured_Image,Gallery,Status,Created_At
2737,"2.5T Premium",GV80,2-5t-premium,UAE,"2,65,000",2297,26,2.5,4,"Rear Wheel Drive",,8.9,Petrol,300,422,Automatic,"7 Seater",6.9,,,,,Genesis-GV80-2024-2.5T-Premium,Genesis-GV80-2024-2.5T-Premium,Publish,"0000-00-00 00:00:00"
2738,"2.5T Platinum",6,2-5t-platinum,UAE,"1,30,500",2787,30,2.5,4,"Front Wheel Drive",62,8.2,Petrol,231,420,Automatic,"5 Seater",8.5,,,,239,Mazda-45444-2.5T-Platinum,Mazda-45444-2.5T-Platinum,Publish,"0000-00-00 00:00:00"
2739,"2.5T Ignite Edition (AWD)",CX-9,2-5t-ignite-edition-awd,UAE,"1,60,500",2809,30,2.5,4,"All Wheel Drive",74,8.5,Petrol,230,420,Automatic,"7 Seater",8.4,,,,210,Mazda-CX-9-2024-2.5T-Ignite-Edition-AWD,Mazda-CX-9-2024-2.5T-Ignite-Edition-AWD,Publish,"0000-00-00 00:00:00"
2740,"2.5T GT (AWD)",CX-9,2-5t-gt-awd,UAE,"1,36,500",2807,30,2.5,4,"All Wheel Drive",74,8.5,Petrol,230,420,Automatic,"7 Seater",8.4,,,,210,Mazda-CX-9-2024-2.5T-GT-AWD,Mazda-CX-9-2024-2.5T-GT-AWD,Publish,"0000-00-00 00:00:00"
2741,"2.5T GS (AWD)",CX-9,2-5t-gs-awd,UAE,"1,21,000",2804,30,2.5,4,"All Wheel Drive",74,8.5,Petrol,230,420,Automatic,"7 Seater",8.4,,,,210,Mazda-CX-9-2024-2.5T-GS-AWD,Mazda-CX-9-2024-2.5T-GS-AWD,Publish,"0000-00-00 00:00:00"
2742,"2.5L VXR Hybrid",Rav4,2-5l-vxr-hybrid,UAE,"1,52,900",3388,3,2.5,N/A,"All Wheel Drive",55,4.1,Hybrid,203,221+121,CVT,"5 Seater",7.5,,,,200,Toyota-Rav4-2024-2.5L-VXR-Hybrid,Toyota-Rav4-2024-2.5L-VXR-Hybrid,Publish,"0000-00-00 00:00:00"
2743,"2.5L V w/ Sunroof",6,2-5l-v-w-sunroof,UAE,"98,250",2800,30,2.5,N/A,"Front Wheel Drive",62,8.2,Petrol,180,250,Automatic,"5 Seater",8.5,,,,220,Mazda-45444-2.5L-V-w--Sunroof,Mazda-45444-2.5L-V-w--Sunroof,Publish,"0000-00-00 00:00:00"
2744,"2.5L V",6,2-5l-v,UAE,"96,200",2785,30,2.5,N/A,"Front Wheel Drive",62,8.2,Petrol,180,250,Automatic,"5 Seater",8.5,,,,220,Mazda-45444-2.5L-V,Mazda-45444-2.5L-V,Publish,"0000-00-00 00:00:00"
2745,"2.5L Trendline",Passat,2-5l-trendline,UAE,"95,000",3416,38,2.5,4,"Front Wheel Drive",70,9.4,Petrol,170,200,Automatic,"N A",9.2,,,,190,Volkswagen-Passat-2024-2.5L-Trendline,Volkswagen-Passat-2024-2.5L-Trendline,Publish,"0000-00-00 00:00:00"
2746,"2.5L Titanium (4WD)",Xterra,2-5l-titanium-4wd,UAE,"1,23,000",3026,16,2.5,4,"All Wheel Drive",78,,Petrol,165,241,Automatic,"7 Seater",,,,,,Nissan-Xterra-2024-2.5L-Titanium-4WD,Nissan-Xterra-2024-2.5L-Titanium-4WD,Publish,"0000-00-00 00:00:00"
2747,"2.5L Titanium (2WD)",Xterra,2-5l-titanium-2wd,UAE,"1,13,500",3021,16,2.5,4,"Front Wheel Drive",78,,Petrol,165,241,Automatic,"7 Seater",,,,,,Nissan-Xterra-2024-2.5L-Titanium-2WD,Nissan-Xterra-2024-2.5L-Titanium-2WD,Publish,"0000-00-00 00:00:00"
2748,"2.5L TFSI quattro Sportback","RS Q3",2-5l-tfsi-quattro-sportback,UAE,"2,55,140",1812,29,2.5,5,"All Wheel Drive",64,6.7,Petrol,400,480,Automatic,"5 Seater",4.5,,,,280,Audi-RS-Q3-2024-2.5L-TFSI-quattro-Sportback,Audi-RS-Q3-2024-2.5L-TFSI-quattro-Sportback,Publish,"0000-00-00 00:00:00"
2749,"2.5L Smart Plus",Sonata,2-5l-smart-plus,UAE,"93,000",2443,13,2.5,4,"Front Wheel Drive",,6,Petrol,191,245,Automatic,"5 Seater",,,,,,Hyundai-Sonata-2024-2.5L-Smart-Plus,Hyundai-Sonata-2024-2.5L-Smart-Plus,Publish,"0000-00-00 00:00:00"
2750,"2.5L Smart",Sonata,2-5l-smart,UAE,"87,500",2438,13,2.5,4,"Front Wheel Drive",,6,Petrol,191,245,Automatic,"5 Seater",,,,,,Hyundai-Sonata-2024-2.5L-Smart,Hyundai-Sonata-2024-2.5L-Smart,Publish,"0000-00-00 00:00:00"
2751,"2.5L SEL",Jetta,2-5l-sel,UAE,DISCONTINUED,3417,38,2.5,4,"Front Wheel Drive",55,7.1,Petrol,170,240,Automatic,"5 Seater",9,,,,200,Volkswagen-Jetta-2024-2.5L-SEL,Volkswagen-Jetta-2024-2.5L-SEL,Publish,"0000-00-00 00:00:00"
2752,"2.5L SE (4WD)",Xterra,2-5l-se-4wd,UAE,"1,14,500",3022,16,2.5,4,"All Wheel Drive",78,,Petrol,165,241,Automatic,"7 Seater",,,,,,Nissan-Xterra-2024-2.5L-SE-4WD,Nissan-Xterra-2024-2.5L-SE-4WD,Publish,"0000-00-00 00:00:00"
2753,"2.5L SE (2WD)",Xterra,2-5l-se-2wd,UAE,"1,04,000",3017,16,2.5,4,"Front Wheel Drive",78,,Petrol,165,241,Automatic,"7 Seater",,,,,,Nissan-Xterra-2024-2.5L-SE-2WD,Nissan-Xterra-2024-2.5L-SE-2WD,Publish,"0000-00-00 00:00:00"
2754,"2.5L SE (204 HP)",Camry,2-5l-se-204-hp,UAE,"1,11,900",3347,3,2.5,4,"Front Wheel Drive",60,6.8,Petrol,204,243,Automatic,"5 Seater",9.3,,,,195,Toyota-Camry-2024-2.5L-SE-204-HP,Toyota-Camry-2024-2.5L-SE-204-HP,Publish,"0000-00-00 00:00:00"
2755,"2.5L SE",Jetta,2-5l-se,UAE,DISCONTINUED,3414,38,2.5,4,"Front Wheel Drive",55,7.1,Petrol,170,240,Automatic,"5 Seater",9,,,,200,Volkswagen-Jetta-2024-2.5L-SE,Volkswagen-Jetta-2024-2.5L-SE,Publish,"0000-00-00 00:00:00"
2756,"2.5L School Bus (M/T)","V80 15-Seater",2-5l-school-bus-m-t,UAE,DISCONTINUED,2780,56,2.5,4,"Front Wheel Drive",80,7.7,Diesel,136,330,Manual,"15 Seater",15,,,,160,Maxus-V80-15-Seater-2024-2.5L-School-Bus-M-T,Maxus-V80-15-Seater-2024-2.5L-School-Bus-M-T,Publish,"0000-00-00 00:00:00"
2757,"2.5L S+ (204 HP)",Camry,2-5l-s-204-hp,UAE,"98,000",3377,3,2.5,4,"Front Wheel Drive",60,6.7,Petrol,204,243,Automatic,"5 Seater",9.3,,,,195,Toyota-Camry-2024-2.5L-S+-204-HP,Toyota-Camry-2024-2.5L-S+-204-HP,Publish,"0000-00-00 00:00:00"
2758,"2.5L S",6,2-5l-s,UAE,"85,400",2796,30,2.5,4,"Front Wheel Drive",62,8.2,Petrol,185,250,Automatic,"5 Seater",8.5,,,,220,Mazda-45444-2.5L-S,Mazda-45444-2.5L-S,Publish,"0000-00-00 00:00:00"
2759,"2.5L R w/Sunroof",6,2-5l-r-w-sunroof,UAE,"1,15,900",2786,30,2.5,4,"Front Wheel Drive",62,8.2,Petrol,185,250,Automatic,"5 Seater",8.5,,,,220,Mazda-45444-2.5L-R-w-Sunroof,Mazda-45444-2.5L-R-w-Sunroof,Publish,"0000-00-00 00:00:00"
2760,"2.5L Platinum (4WD)",Xterra,2-5l-platinum-4wd,UAE,"1,43,000",3031,16,2.5,4,"All Wheel Drive",78,,Petrol,165,241,Automatic,"7 Seater",,,,,,Nissan-Xterra-2024-2.5L-Platinum-4WD,Nissan-Xterra-2024-2.5L-Platinum-4WD,Publish,"0000-00-00 00:00:00"
2761,"2.5L PE (4WD)",Koleos,2-5l-pe-4wd,UAE,"96,000",3234,32,2.5,4,"All Wheel Drive",60,8.3,Petrol,170,233,Automatic,"5 Seater",9.8,,,,199,Renault-Koleos-2024-2.5L-PE-4WD,Renault-Koleos-2024-2.5L-PE-4WD,Publish,"0000-00-00 00:00:00"
2762,"2.5L PE",Koleos,2-5l-pe,UAE,"85,250",3230,32,2.5,4,"Front Wheel Drive",60,8.1,Petrol,170,233,Automatic,"5 Seater",9.5,,,,185,Renault-Koleos-2024-2.5L-PE,Renault-Koleos-2024-2.5L-PE,Publish,"0000-00-00 00:00:00"
2763,"2.5L Passenger Van (M/T)","V80 15-Seater",2-5l-passenger-van-m-t,UAE,DISCONTINUED,2779,56,2.5,4,"Front Wheel Drive",80,7.7,Diesel,136,330,Manual,"15 Seater",15,,,,160,Maxus-V80-15-Seater-2024-2.5L-Passenger-Van-M-T,Maxus-V80-15-Seater-2024-2.5L-Passenger-Van-M-T,Publish,"0000-00-00 00:00:00"
2764,"2.5L Mid",Sonata,2-5l-mid,UAE,"99,000",2442,13,2.5,4,"Front Wheel Drive",,6,Petrol,191,245,Automatic,"5 Seater",,,,,,Hyundai-Sonata-2024-2.5L-Mid,Hyundai-Sonata-2024-2.5L-Mid,Publish,"0000-00-00 00:00:00"
2765,"2.5L LX (RWD)",Sorento,2-5l-lx-rwd,UAE,"1,16,000",2613,39,2.5,4,"Rear Wheel Drive",70,7.8,Petrol,178,232,Automatic,"7 Seater",10.3,,,,190,Kia-Sorento-2024-2.5L-LX-RWD,Kia-Sorento-2024-2.5L-LX-RWD,Publish,"0000-00-00 00:00:00"
2766,"2.5L Limited HEV (215 HP)",Camry,2-5l-limited-hev-215-hp,UAE,"1,42,900",3387,3,2.5,4,"Front Wheel Drive",50,4.5,Hybrid,215,221,CVT,"5 Seater",9.1,,,Double,200,Toyota-Camry-2024-2.5L-Limited-HEV-215-HP,Toyota-Camry-2024-2.5L-Limited-HEV-215-HP,Publish,"0000-00-00 00:00:00"
2767,"2.5L LE (4WD)",Koleos,2-5l-le-4wd,UAE,"1,20,000",3235,32,2.5,4,"All Wheel Drive",60,8.3,Petrol,170,233,Automatic,"5 Seater",9.8,,,,199,Renault-Koleos-2024-2.5L-LE-4WD,Renault-Koleos-2024-2.5L-LE-4WD,Publish,"0000-00-00 00:00:00"
2768,"2.5L Ignite Edition",CX-5,2-5l-ignite-edition,UAE,"1,26,000",2805,30,2.5,4,"All Wheel Drive",58,7,Petrol,188,251,Automatic,"5 Seater",7.5,,,,210,Mazda-CX-5-2024-2.5L-Ignite-Edition,Mazda-CX-5-2024-2.5L-Ignite-Edition,Publish,"0000-00-00 00:00:00"
2769,"2.5L Hybrid VXR (AWD)",Highlander,2-5l-hybrid-vxr-awd,UAE,"1,99,900",3401,3,2.5,4,"All Wheel Drive",65,5,Hybrid,240,237,CVT,"7 Seater",,,,Double,,Toyota-Highlander-2024-2.5L-Hybrid-VXR-AWD,Toyota-Highlander-2024-2.5L-Hybrid-VXR-AWD,Publish,"0000-00-00 00:00:00"
2770,"2.5L Hybrid GXR (AWD)",Highlander,2-5l-hybrid-gxr-awd,UAE,"1,69,900",3396,3,2.5,4,"All Wheel Drive",65,5,Hybrid,240,237,CVT,"7 Seater",,,,Double,,Toyota-Highlander-2024-2.5L-Hybrid-GXR-AWD,Toyota-Highlander-2024-2.5L-Hybrid-GXR-AWD,Publish,"0000-00-00 00:00:00"
2771,"2.5L GTX (AWD)",CX-5,2-5l-gtx-awd,UAE,"1,32,500",2806,30,2.5,4,"All Wheel Drive",58,7,Petrol,188,251,Automatic,"5 Seater",7.5,,,,210,Mazda-CX-5-2024-2.5L-GTX-AWD,Mazda-CX-5-2024-2.5L-GTX-AWD,Publish,"0000-00-00 00:00:00"
2772,"2.5L GT (AWD)",CX-5,2-5l-gt-awd,UAE,"1,05,200",2803,30,2.5,4,"All Wheel Drive",58,7,Petrol,188,251,Automatic,"5 Seater",7.5,,,,210,Mazda-CX-5-2024-2.5L-GT-AWD,Mazda-CX-5-2024-2.5L-GT-AWD,Publish,"0000-00-00 00:00:00"
2773,"2.5L GS (FWD)",CX-5,2-5l-gs-fwd,UAE,"90,250",2791,30,2.5,4,"Front Wheel Drive",58,6.8,Petrol,188,251,Automatic,"5 Seater",7.6,,,,210,Mazda-CX-5-2024-2.5L-GS-FWD,Mazda-CX-5-2024-2.5L-GS-FWD,Publish,"0000-00-00 00:00:00"
2774,"2.5L GLX Mid Line",Outlander,2-5l-glx-mid-line,UAE,"96,495",2961,46,2.5,4,"Front Wheel Drive",55,6.8,Petrol,181,245,Automatic,"7 Seater",,,,,200,Mitsubishi-Outlander-2024-2.5L-GLX-Mid-Line,Mitsubishi-Outlander-2024-2.5L-GLX-Mid-Line,Publish,"0000-00-00 00:00:00"
2775,"2.5L GLX High Line+ AWD",Outlander,2-5l-glx-high-line-awd,UAE,"1,12,245",2962,46,2.5,4,"All Wheel Drive",55,7.2,Petrol,181,245,Automatic,"7 Seater",,,,,200,Mitsubishi-Outlander-2024-2.5L-GLX-High-Line+-AWD,Mitsubishi-Outlander-2024-2.5L-GLX-High-Line+-AWD,Publish,"0000-00-00 00:00:00"
2776,"2.5L GL Smart (FWD)","Santa Fe",2-5l-gl-smart-fwd,UAE,"94,200",2406,13,2.5,4,"Front Wheel Drive",71,9,Petrol,176,232,Automatic,"7 Seater",10.1,,,,195,Hyundai-Santa-Fe-2024-2.5L-GL-Smart-FWD,Hyundai-Santa-Fe-2024-2.5L-GL-Smart-FWD,Publish,"0000-00-00 00:00:00"
2777,"2.5L GL Smart (AWD)","Santa Fe",2-5l-gl-smart-awd,UAE,"1,15,500",2408,13,2.5,4,"All Wheel Drive",71,9,Petrol,176,232,Automatic,"7 Seater",10.1,,,,195,Hyundai-Santa-Fe-2024-2.5L-GL-Smart-AWD,Hyundai-Santa-Fe-2024-2.5L-GL-Smart-AWD,Publish,"0000-00-00 00:00:00"
2778,"2.5L GL Comfort+ (FWD)","Santa Fe",2-5l-gl-comfort-fwd,UAE,"1,05,000",2407,13,2.5,4,"Front Wheel Drive",71,9,Petrol,176,232,Automatic,"7 Seater",10.1,,,,195,Hyundai-Santa-Fe-2024-2.5L-GL-Comfort+-FWD,Hyundai-Santa-Fe-2024-2.5L-GL-Comfort+-FWD,Publish,"0000-00-00 00:00:00"
2779,"2.5L GL (FWD)",CX-5,2-5l-gl-fwd,UAE,"99,000",2801,30,2.5,4,"Front Wheel Drive",58,6.8,Petrol,188,251,Automatic,"5 Seater",7.6,,,,210,Mazda-CX-5-2024-2.5L-GL-FWD,Mazda-CX-5-2024-2.5L-GL-FWD,Publish,"0000-00-00 00:00:00"
2780,"2.5L GDI STD",K5,2-5l-gdi-std,UAE,"95,000",2609,39,2.5,4,"Front Wheel Drive",70,,Petrol,190,246,Automatic,"5 Seater",,,,,,Kia-K5-2024-2.5L-GDI-STD,Kia-K5-2024-2.5L-GDI-STD,Publish,"0000-00-00 00:00:00"
2781,"2.5L GDI EX",K5,2-5l-gdi-ex,UAE,"1,04,000",2608,39,2.5,4,"Front Wheel Drive",60,6.2,Petrol,194,246,Automatic,"5 Seater",,,,,,Kia-K5-2024-2.5L-GDI-EX,Kia-K5-2024-2.5L-GDI-EX,Publish,"0000-00-00 00:00:00"
2782,"2.5L GDI",K8,2-5l-gdi,UAE,"1,45,000",2582,39,2.5,4,"Front Wheel Drive",64,8.3,Petrol,198,248,Automatic,"5 Seater",,,,,,Kia-K8-2024-2.5L-GDI,Kia-K8-2024-2.5L-GDI,Publish,"0000-00-00 00:00:00"
2783,"2.5L Full option",Sonata,2-5l-full-option,UAE,"1,24,000",2448,13,2.5,4,"Front Wheel Drive",,6,Petrol,191,245,Automatic,"5 Seater",,,,,,Hyundai-Sonata-2024-2.5L-Full-option,Hyundai-Sonata-2024-2.5L-Full-option,Publish,"0000-00-00 00:00:00"
2784,"2.5L EXR Hybrid",Rav4,2-5l-exr-hybrid,UAE,"1,20,900",3389,3,2.5,N/A,"All Wheel Drive",55,4.1,Hybrid,203,221+121,CVT,"5 Seater",7.5,,,,200,Toyota-Rav4-2024-2.5L-EXR-Hybrid,Toyota-Rav4-2024-2.5L-EXR-Hybrid,Publish,"0000-00-00 00:00:00"
2785,"2.5L Double Cab (XLT) Hi-Rider 4X4 M/T",Ranger,2-5l-double-cab-xlt-hi-rider-4x4-m-t,UAE,TBD,2228,23,2.5,N/A,"All Wheel Drive",80,10.4,Petrol,164,226,Manual,"5 Seater",12,,,,170,Ford-Ranger-2024-2.5L-Double-Cab-XLT-Hi-Rider-4X4-M-T,Ford-Ranger-2024-2.5L-Double-Cab-XLT-Hi-Rider-4X4-M-T,Publish,"0000-00-00 00:00:00"
2786,"2.5L Double Cab (Base) Low-Rider 4X2 M/T",Ranger,2-5l-double-cab-base-low-rider-4x2-m-t,UAE,TBD,2216,23,2.5,N/A,"Rear Wheel Drive",80,9.8,Petrol,164,226,Manual,"5 Seater",12,,,,170,Ford-Ranger-2024-2.5L-Double-Cab-Base-Low-Rider-4X2-M-T,Ford-Ranger-2024-2.5L-Double-Cab-Base-Low-Rider-4X2-M-T,Publish,"0000-00-00 00:00:00"
2787,"2.5L Double Cab (Base) Hi-Rider 4X4 M/T",Ranger,2-5l-double-cab-base-hi-rider-4x4-m-t,UAE,TBD,2221,23,2.5,4,"All Wheel Drive",80,10.4,Petrol,164,226,Manual,"5 Seater",12,,,,170,Ford-Ranger-2024-2.5L-Double-Cab-Base-Hi-Rider-4X4-M-T,Ford-Ranger-2024-2.5L-Double-Cab-Base-Hi-Rider-4X4-M-T,Publish,"0000-00-00 00:00:00"
2788,"2.5L Double Cab (Base) Hi-Rider 4X2 M/T",Ranger,2-5l-double-cab-base-hi-rider-4x2-m-t,UAE,TBD,2219,23,2.5,4,"Rear Wheel Drive",80,9.8,Petrol,164,226,Manual,"5 Seater",12,,,,170,Ford-Ranger-2024-2.5L-Double-Cab-Base-Hi-Rider-4X2-M-T,Ford-Ranger-2024-2.5L-Double-Cab-Base-Hi-Rider-4X2-M-T,Publish,"0000-00-00 00:00:00"
2789,"2.5L Comfortline",Passat,2-5l-comfortline,UAE,"1,09,000",3420,38,2.5,4,"Front Wheel Drive",70,9.4,Petrol,170,200,Automatic,"N A",9.2,,,,190,Volkswagen-Passat-2024-2.5L-Comfortline,Volkswagen-Passat-2024-2.5L-Comfortline,Publish,"0000-00-00 00:00:00"
2790,"2.5L Cargo (M/T)","V80 Cargo Van",2-5l-cargo-m-t,UAE,DISCONTINUED,2777,56,2.5,4,"Front Wheel Drive",80,7.7,Diesel,136,330,Manual,"3 Seater",14.5,,,,160,Maxus-V80-Cargo-Van-2024-2.5L-Cargo-M-T,Maxus-V80-Cargo-Van-2024-2.5L-Cargo-M-T,Publish,"0000-00-00 00:00:00"
2791,"2.5L ASF 4x2 M/T",Navara,2-5l-asf-4x2-m-t,UAE,"82,950",3001,16,2.5,4,"Rear Wheel Drive",80,12.1,Petrol,158,233,Manual,"6 Seater",11.6,,,,160,Nissan-Navara-2024-2.5L-ASF-4x2-M-T,Nissan-Navara-2024-2.5L-ASF-4x2-M-T,Publish,"0000-00-00 00:00:00"
2792,"2.5L Adventure",Rav4,2-5l-adventure,UAE,"1,39,900",3385,3,2.5,4,"All Wheel Drive",55,7.3,Petrol,203,243,Automatic,"5 Seater",8.2,,,,200,Toyota-Rav4-2024-2.5L-Adventure,Toyota-Rav4-2024-2.5L-Adventure,Publish,"0000-00-00 00:00:00"
2793,"2.5L 4WD EXR",Rav4,2-5l-4wd-exr,UAE,"1,12,900",3379,3,2.5,4,"All Wheel Drive",60,9,Petrol,176,233,Automatic,"5 Seater",9.5,,,,200,Toyota-Rav4-2024-2.5L-4WD-EXR,Toyota-Rav4-2024-2.5L-4WD-EXR,Publish,"0000-00-00 00:00:00"
2794,"2.5L 100th Anniversary",CX-5,2-5l-100th-anniversary,UAE,"1,45,000",2808,30,2.5,4,"All Wheel Drive",58,7,Petrol,188,251,Automatic,"5 Seater",7.5,,,,210,Mazda-CX-5-2024-2.5L-100th-Anniversary,Mazda-CX-5-2024-2.5L-100th-Anniversary,Publish,"0000-00-00 00:00:00"
2795,"2.5L (2WD) VX",Rav4,2-5l-2wd-vx,UAE,"1,23,900",3341,3,2.5,4,"Front Wheel Drive",60,9,Petrol,176,233,Automatic,"5 Seater",9.5,,,,200,Toyota-Rav4-2024-2.5L-2WD-VX,Toyota-Rav4-2024-2.5L-2WD-VX,Publish,"0000-00-00 00:00:00"
2796,"2.5L (2WD) EX",Rav4,2-5l-2wd-ex,UAE,"99,900",3374,3,2.5,4,"Front Wheel Drive",60,9,Petrol,176,233,Automatic,"5 Seater",9.5,,,,200,Toyota-Rav4-2024-2.5L-2WD-EX,Toyota-Rav4-2024-2.5L-2WD-EX,Publish,"0000-00-00 00:00:00"
2797,"2.5i S Touring EyeSight AWD",Outback,2-5i-s-touring-eyesight-awd,UAE,"1,80,000",3289,47,2.5,4,"All Wheel Drive",60,7.3,Petrol,172,235,CVT,"5 Seater",10.2,,,,198,Subaru-Outback-2024-2.5i-S-Touring-EyeSight-AWD,Subaru-Outback-2024-2.5i-S-Touring-EyeSight-AWD,Publish,"0000-00-00 00:00:00"
2798,"2.5i Premium",Legacy,2-5i-premium,UAE,"90,000",3284,47,2.5,4,"All Wheel Drive",60,7.7,Petrol,173,235,Automatic,"5 Seater",9.6,,,,210,Subaru-Legacy-2024-2.5i-Premium,Subaru-Legacy-2024-2.5i-Premium,Publish,"0000-00-00 00:00:00"
2799,"2.5 TFSI quattro (400 HP)","RS3 Sedan",2-5-tfsi-quattro-400-hp,UAE,"2,99,900",1816,29,2.5,5,"All Wheel Drive",55,8.7,Petrol,400,500,Automatic,"5 Seater",3.8,,,,250,Audi-RS3-Sedan-2024-2.5-TFSI-quattro-400-HP,Audi-RS3-Sedan-2024-2.5-TFSI-quattro-400-HP,Publish,"0000-00-00 00:00:00"
2800,"2.5 TFSI Quattro (400 HP)","RS Q3 Sporback",2-5-tfsi-quattro-400-hp,UAE,"3,24,900",1819,29,2.5,5,"All Wheel Drive",63,8.9,Petrol,400,480,Automatic,"5 Seater",4.5,,,,250,Audi-RS-Q3-Sporback-2024-2.5-TFSI-Quattro-400-HP,Audi-RS-Q3-Sporback-2024-2.5-TFSI-Quattro-400-HP,Publish,"0000-00-00 00:00:00"
2801,"2.5 SV",Altima,2-5-sv,UAE,"1,20,500",3018,16,2.5,4,"Front Wheel Drive",61.3,6.3,Petrol,188,244,CVT,"5 Seater",8,,,,220,Nissan-Altima-2024-2.5-SV,Nissan-Altima-2024-2.5-SV,Publish,"0000-00-00 00:00:00"
2802,"2.5 Sport",Altima,2-5-sport,UAE,"1,19,500",3015,16,2.5,4,"Front Wheel Drive",61.3,6.3,Petrol,188,244,CVT,"5 Seater",8,,,,220,Nissan-Altima-2024-2.5-Sport,Nissan-Altima-2024-2.5-Sport,Publish,"0000-00-00 00:00:00"
2803,"2.5 SL",Altima,2-5-sl,UAE,"1,36,000",3025,16,2.5,4,"Front Wheel Drive",61.3,6.3,Petrol,188,244,CVT,"5 Seater",8,,,,220,Nissan-Altima-2024-2.5-SL,Nissan-Altima-2024-2.5-SL,Publish,"0000-00-00 00:00:00"
2804,"2.5 S",Altima,2-5-s,UAE,"1,10,000",3013,16,2.5,4,"Front Wheel Drive",61.3,6.3,Petrol,188,244,CVT,"5 Seater",8,,,,220,Nissan-Altima-2024-2.5-S,Nissan-Altima-2024-2.5-S,Publish,"0000-00-00 00:00:00"
2805,"2.4T XLE (Hybrid)",Crown,2-4t-xle-hybrid,UAE,"1,99,900",3364,3,2.4,4,"All Wheel Drive",55,5.5,Hybrid,345,550,Automatic,"5 Seater",,,,Double,200,Toyota-Crown-2024-2.4T-XLE-Hybrid,Toyota-Crown-2024-2.4T-XLE-Hybrid,Publish,"0000-00-00 00:00:00"
2806,"2.4T ts EyeSight",WRX,2-4t-ts-eyesight,UAE,"1,80,000",3277,47,2.4,4,"All Wheel Drive",63,11.2,Petrol,271,350,Automatic,"5 Seater",,,,,,Subaru-WRX-2024-2.4T-ts-EyeSight,Subaru-WRX-2024-2.4T-ts-EyeSight,Publish,"0000-00-00 00:00:00"
2807,"2.4T Single Cabin (RWD) (Petrol)","Wingle 7",2-4t-single-cabin-rwd-petrol,UAE,"62,900",2341,37,2.4,4,"Rear Wheel Drive",70,7.2,Petrol,147,225,Manual,"5 Seater",15,,,,180,Great-Wall-Wingle-7-2024-2.4T-Single-Cabin-RWD-Petrol,Great-Wall-Wingle-7-2024-2.4T-Single-Cabin-RWD-Petrol,Publish,"0000-00-00 00:00:00"
2808,"2.4T Platinum (Hybrid)",Crown,2-4t-platinum-hybrid,UAE,"2,29,900",3365,3,2.4,4,"All Wheel Drive",55,5.5,Hybrid,345,550,Automatic,"5 Seater",,,,Double,200,Toyota-Crown-2024-2.4T-Platinum-Hybrid,Toyota-Crown-2024-2.4T-Platinum-Hybrid,Publish,"0000-00-00 00:00:00"
2809,"2.4T M/T High",WRX,2-4t-m-t-high,UAE,"1,57,000",3278,47,2.4,4,"All Wheel Drive",63,10.7,Petrol,271,350,Manual,"5 Seater",,,,,,Subaru-WRX-2024-2.4T-M-T-High,Subaru-WRX-2024-2.4T-M-T-High,Publish,"0000-00-00 00:00:00"
2810,"2.4T Hight EyeSight",WRX,2-4t-hight-eyesight,UAE,"1,75,000",3279,47,2.4,4,"All Wheel Drive",63,11.2,Petrol,271,350,CVT,"5 Seater",,,,,,Subaru-WRX-2024-2.4T-Hight-EyeSight,Subaru-WRX-2024-2.4T-Hight-EyeSight,Publish,"0000-00-00 00:00:00"
2811,"2.4T Double Cabin (4x4) (Petrol)","Wingle 7",2-4t-double-cabin-4x4-petrol,UAE,"69,200",2343,37,2.4,4,"All Wheel Drive",,7.6,Petrol,143,220,Manual,"5 Seater",15,,,,180,Great-Wall-Wingle-7-2024-2.4T-Double-Cabin-4x4-Petrol,Great-Wall-Wingle-7-2024-2.4T-Double-Cabin-4x4-Petrol,Publish,"0000-00-00 00:00:00"
2812,"2.4T DC 4x4 (M/T)",Landtrek,2-4t-dc-4x4-m-t,UAE,"78,900",3085,8,2.4,4,"All Wheel Drive",80,10,Petrol,210,320,Manual,"5 Seater",13,,,,176,Peugeot-Landtrek-2024-2.4T-DC-4x4-M-T,Peugeot-Landtrek-2024-2.4T-DC-4x4-M-T,Publish,"0000-00-00 00:00:00"
2813,"2.4T DC 4x4 (A/T)",Landtrek,2-4t-dc-4x4-a-t,UAE,"1,09,900",3087,8,2.4,4,"All Wheel Drive",80,11,Petrol,210,320,Automatic,"5 Seater",11.2,,,,177,Peugeot-Landtrek-2024-2.4T-DC-4x4-A-T,Peugeot-Landtrek-2024-2.4T-DC-4x4-A-T,Publish,"0000-00-00 00:00:00"
2814,"2.4T DC 4x2 (M/T)",Landtrek,2-4t-dc-4x2-m-t,UAE,"69,900",3084,8,2.4,4,"Rear Wheel Drive",80,9.8,Petrol,210,320,Manual,"5 Seater",12.2,,,,182,Peugeot-Landtrek-2024-2.4T-DC-4x2-M-T,Peugeot-Landtrek-2024-2.4T-DC-4x2-M-T,Publish,"0000-00-00 00:00:00"
